CustomerKey,Age,CommuteDistance,EnglishEducation,Gender,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,EnglishOccupation,Region,TotalChildren,YearlyIncome,BikeBuyer
27714,56,0-1 Miles,Partial College,M,0,M,1,0,Skilled Manual,Pacific,1,60000,1
27715,56,5-10 Miles,Partial College,F,1,S,1,0,Skilled Manual,Pacific,1,60000,1
27716,56,5-10 Miles,Partial College,M,1,S,2,4,Skilled Manual,Pacific,5,70000,0
27717,57,10+ Miles,Partial College,F,0,M,3,4,Skilled Manual,Pacific,5,70000,0
27718,56,5-10 Miles,Partial College,M,1,M,3,4,Skilled Manual,Pacific,5,70000,0
27719,56,10+ Miles,Partial College,M,1,M,3,4,Skilled Manual,Pacific,5,70000,1
27720,57,5-10 Miles,Partial College,M,1,M,3,4,Skilled Manual,Pacific,5,70000,0
27721,62,5-10 Miles,Partial College,M,1,M,1,0,Skilled Manual,Pacific,1,80000,0
27722,61,0-1 Miles,Partial College,M,0,M,1,0,Skilled Manual,Pacific,1,80000,1
27723,64,5-10 Miles,Bachelors,F,1,S,1,0,Management,Pacific,2,40000,1
27724,41,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,30000,0
27725,37,0-1 Miles,High School,M,0,M,2,0,Skilled Manual,North America,0,30000,0
27726,37,0-1 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,30000,1
27727,39,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,North America,0,30000,0
27728,80,5-10 Miles,Partial College,F,0,S,2,0,Clerical,Pacific,2,30000,0
27729,39,5-10 Miles,Partial High School,F,1,S,2,0,Clerical,North America,0,30000,0
27730,39,5-10 Miles,Partial High School,F,1,S,2,0,Clerical,North America,0,30000,0
27731,39,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,40000,0
27732,39,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,North America,0,40000,0
27733,79,5-10 Miles,Bachelors,M,1,S,2,0,Management,Pacific,2,40000,0
27734,41,5-10 Miles,Partial High School,M,0,S,2,0,Clerical,North America,0,30000,0
27735,40,0-1 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,40000,0
27736,40,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,North America,0,40000,0
27737,40,0-1 Miles,High School,M,0,S,2,0,Skilled Manual,North America,0,40000,0
27738,39,5-10 Miles,Partial High School,F,0,S,2,0,Clerical,North America,0,30000,0
27739,39,5-10 Miles,Partial High School,F,0,S,2,0,Clerical,North America,0,30000,0
27740,39,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,North America,0,40000,0
27741,38,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,North America,0,40000,0
27742,39,5-10 Miles,High School,M,1,S,2,0,Skilled Manual,North America,0,40000,0
27743,76,5-10 Miles,Bachelors,F,1,M,2,0,Management,Pacific,2,40000,1
27744,75,5-10 Miles,Graduate Degree,M,1,M,1,0,Management,Pacific,2,50000,1
27745,75,5-10 Miles,Bachelors,M,1,S,2,0,Management,Pacific,2,40000,1
27746,75,1-2 Miles,Graduate Degree,M,0,S,1,0,Management,Pacific,2,60000,1
27747,41,1-2 Miles,High School,M,0,M,2,0,Skilled Manual,North America,0,40000,0
27748,41,1-2 Miles,High School,M,0,S,2,0,Skilled Manual,North America,0,40000,0
27749,41,5-10 Miles,Partial College,F,1,S,1,0,Skilled Manual,North America,0,40000,0
27750,41,5-10 Miles,Partial College,M,1,S,1,0,Skilled Manual,North America,0,40000,0
27751,41,5-10 Miles,Partial College,F,1,S,1,0,Skilled Manual,North America,0,40000,0
27752,42,1-2 Miles,High School,M,0,S,2,0,Skilled Manual,North America,0,40000,1
27753,42,1-2 Miles,High School,M,0,M,2,0,Skilled Manual,North America,0,40000,0
27754,44,1-2 Miles,Partial College,M,0,S,1,0,Skilled Manual,North America,0,50000,0
27755,43,1-2 Miles,Partial College,F,0,S,1,0,Skilled Manual,North America,0,50000,0
27756,52,0-1 Miles,Bachelors,F,0,S,1,3,Skilled Manual,North America,3,50000,0
27757,52,10+ Miles,Bachelors,M,1,M,3,3,Skilled Manual,North America,3,50000,0
27758,53,10+ Miles,Bachelors,F,1,M,3,3,Skilled Manual,North America,3,50000,0
27759,52,10+ Miles,Bachelors,F,0,S,3,3,Skilled Manual,North America,3,50000,1
27760,49,0-1 Miles,Graduate Degree,F,0,S,0,0,Clerical,Europe,0,40000,1
27761,49,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,0,40000,1
27762,49,0-1 Miles,Graduate Degree,M,0,M,0,0,Clerical,Europe,0,40000,1
27763,50,0-1 Miles,High School,F,1,M,1,3,Manual,Europe,3,10000,1
27764,50,2-5 Miles,Partial College,F,0,S,1,1,Manual,Europe,1,20000,1
27765,50,2-5 Miles,Partial College,M,1,S,1,1,Manual,Europe,1,20000,1
27766,50,2-5 Miles,Partial College,M,1,S,1,1,Manual,Europe,1,20000,1
27767,50,2-5 Miles,Partial College,F,1,S,1,1,Manual,Europe,1,20000,1
27768,51,0-1 Miles,High School,F,0,S,1,1,Manual,Europe,1,20000,1
27769,50,1-2 Miles,High School,F,0,S,1,1,Manual,Europe,1,20000,1
27770,50,0-1 Miles,Bachelors,F,0,S,0,1,Clerical,Europe,1,30000,1
27771,50,1-2 Miles,Bachelors,M,1,S,1,1,Clerical,Europe,1,30000,1
27772,51,0-1 Miles,Partial High School,M,0,S,1,3,Manual,Europe,5,10000,0
27773,51,2-5 Miles,High School,M,1,S,1,1,Manual,Europe,1,20000,1
27774,51,0-1 Miles,High School,M,1,S,0,2,Manual,Europe,2,20000,1
27775,50,0-1 Miles,Bachelors,F,0,S,0,0,Clerical,Europe,0,40000,1
27776,51,2-5 Miles,Bachelors,F,0,S,1,1,Clerical,Europe,1,30000,1
27777,51,2-5 Miles,Bachelors,M,1,M,1,1,Skilled Manual,Europe,1,30000,1
27778,51,1-2 Miles,Bachelors,F,1,M,1,1,Skilled Manual,Europe,1,30000,1
27779,53,0-1 Miles,Partial High School,M,1,M,2,3,Manual,Europe,5,10000,0
27780,53,0-1 Miles,High School,F,1,M,1,2,Manual,Europe,2,20000,1
27781,53,0-1 Miles,High School,M,1,S,1,2,Manual,Europe,2,20000,1
27782,53,0-1 Miles,High School,M,1,S,2,2,Manual,Europe,2,20000,0
27783,53,0-1 Miles,Bachelors,F,1,M,2,1,Skilled Manual,Europe,1,30000,0
27784,53,0-1 Miles,Partial High School,M,0,S,1,2,Manual,Europe,3,10000,1
27785,86,2-5 Miles,Bachelors,M,1,M,1,0,Skilled Manual,Europe,1,30000,0
27786,53,0-1 Miles,High School,F,0,S,0,3,Manual,Europe,3,20000,1
27787,53,0-1 Miles,Bachelors,M,0,M,2,1,Skilled Manual,Europe,1,30000,0
27788,54,0-1 Miles,Partial High School,M,1,S,2,2,Manual,Europe,3,10000,0
27789,54,0-1 Miles,High School,M,1,M,1,3,Manual,Europe,3,20000,1
27790,54,0-1 Miles,High School,F,0,S,1,3,Manual,Europe,3,20000,1
27791,54,0-1 Miles,High School,F,0,S,1,3,Manual,Europe,3,20000,1
27792,54,0-1 Miles,High School,F,1,S,1,3,Manual,Europe,3,20000,1
27793,84,0-1 Miles,High School,M,0,S,2,0,Manual,Europe,4,10000,0
27794,84,0-1 Miles,Graduate Degree,F,1,M,0,0,Skilled Manual,Europe,1,40000,0
27795,51,0-1 Miles,Bachelors,F,0,S,0,0,Professional,Europe,0,40000,1
27796,51,0-1 Miles,Bachelors,M,0,S,0,0,Professional,Europe,0,40000,1
27797,51,0-1 Miles,Bachelors,M,1,M,0,0,Professional,Europe,0,40000,1
27798,51,0-1 Miles,Bachelors,M,1,M,0,0,Professional,Europe,0,40000,1
27799,51,0-1 Miles,Graduate Degree,M,1,S,0,0,Skilled Manual,Europe,0,80000,1
27800,51,0-1 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,Europe,0,80000,1
27801,54,0-1 Miles,Partial College,F,1,M,0,2,Clerical,Europe,2,30000,1
27802,54,0-1 Miles,Partial College,F,1,S,0,2,Clerical,Europe,2,30000,1
27803,55,0-1 Miles,Partial College,F,0,S,0,2,Clerical,Europe,2,30000,0
27804,55,0-1 Miles,Partial College,M,0,S,1,0,Clerical,Europe,1,30000,0
27805,55,2-5 Miles,Partial College,F,0,S,1,0,Clerical,Europe,1,30000,0
27806,56,2-5 Miles,Partial College,F,0,S,1,0,Clerical,Europe,1,30000,0
27807,83,2-5 Miles,Partial College,M,1,S,1,0,Clerical,Europe,2,20000,0
27808,52,0-1 Miles,Partial College,M,1,M,0,2,Clerical,Europe,2,30000,1
27809,52,0-1 Miles,Bachelors,F,1,M,0,0,Skilled Manual,Europe,1,40000,1
27810,53,0-1 Miles,Bachelors,F,1,M,0,0,Skilled Manual,Europe,1,40000,1
27811,54,0-1 Miles,Bachelors,M,1,M,0,0,Skilled Manual,Europe,1,40000,1
27812,40,1-2 Miles,High School,F,0,S,1,0,Manual,Europe,0,20000,0
27813,41,2-5 Miles,High School,M,0,S,1,0,Manual,Europe,0,20000,0
27814,38,0-1 Miles,Partial College,F,0,S,1,3,Clerical,Europe,3,30000,0
27815,38,0-1 Miles,Partial College,F,1,M,2,3,Clerical,Europe,3,30000,0
27816,39,1-2 Miles,High School,M,0,S,1,0,Manual,Europe,0,20000,0
27817,54,0-1 Miles,Bachelors,F,1,M,0,0,Skilled Manual,Europe,1,40000,1
27818,55,0-1 Miles,Bachelors,F,1,M,0,0,Skilled Manual,Europe,1,40000,1
27819,55,0-1 Miles,Bachelors,F,1,M,0,0,Skilled Manual,Europe,1,40000,1
27820,54,0-1 Miles,Bachelors,M,1,M,0,0,Skilled Manual,Europe,1,40000,1
27821,54,0-1 Miles,Bachelors,M,1,M,0,0,Skilled Manual,Europe,1,40000,1
27822,56,2-5 Miles,Partial College,M,0,S,1,0,Clerical,Europe,1,30000,0
27823,55,0-1 Miles,Bachelors,F,1,M,1,0,Skilled Manual,Europe,1,40000,1
27824,39,0-1 Miles,Partial College,F,1,S,2,3,Clerical,Europe,3,30000,1
27825,39,0-1 Miles,Partial College,F,1,S,2,3,Clerical,Europe,3,30000,1
27826,39,0-1 Miles,Partial College,M,0,S,1,4,Clerical,Europe,4,30000,0
27827,39,0-1 Miles,Partial College,F,1,M,2,4,Clerical,Europe,4,30000,0
27828,39,0-1 Miles,Partial College,M,1,M,2,4,Clerical,Europe,4,30000,0
27829,40,2-5 Miles,Partial College,M,0,S,1,0,Clerical,Europe,0,30000,0
27830,41,1-2 Miles,High School,M,0,S,1,0,Manual,Europe,0,20000,0
27831,41,5-10 Miles,Partial High School,M,0,S,1,0,Manual,Europe,0,20000,0
27832,41,2-5 Miles,Partial College,F,0,S,1,0,Clerical,Europe,0,30000,0
27833,44,0-1 Miles,Partial High School,F,1,S,2,0,Manual,Europe,0,20000,0
27834,43,0-1 Miles,Partial High School,F,0,S,2,0,Manual,Europe,0,20000,0
27835,43,0-1 Miles,Partial High School,M,1,M,2,0,Manual,Europe,0,20000,0
27836,43,1-2 Miles,Partial High School,M,1,M,2,0,Manual,Europe,0,20000,0
27837,43,1-2 Miles,Partial High School,F,1,S,2,0,Manual,Europe,0,20000,0
27838,43,0-1 Miles,Partial High School,F,0,M,2,0,Manual,Europe,0,20000,0
27839,42,0-1 Miles,Bachelors,F,1,M,0,1,Skilled Manual,Europe,1,40000,1
27840,45,1-2 Miles,Partial High School,M,1,S,2,0,Manual,Europe,0,10000,0
27841,56,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,1,20000,0
27842,56,0-1 Miles,Bachelors,F,1,M,0,0,Manual,Europe,1,10000,0
27843,82,0-1 Miles,Graduate Degree,M,0,S,0,0,Clerical,Europe,1,20000,0
27844,81,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,1,10000,0
27845,56,0-1 Miles,Graduate Degree,M,0,S,0,0,Clerical,Europe,5,30000,1
27846,55,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,4,30000,1
27847,60,0-1 Miles,Partial College,F,0,M,0,0,Manual,Europe,1,10000,0
27848,61,1-2 Miles,Partial College,M,1,M,0,0,Manual,Europe,2,10000,0
27849,62,0-1 Miles,Bachelors,M,1,M,0,0,Clerical,Europe,1,20000,0
27850,63,0-1 Miles,Bachelors,M,0,S,0,0,Clerical,Europe,1,20000,0
27851,80,0-1 Miles,Bachelors,F,0,M,0,0,Clerical,Europe,1,20000,0
27852,78,0-1 Miles,Bachelors,M,1,M,0,0,Clerical,Europe,1,20000,1
27853,77,0-1 Miles,Bachelors,F,0,S,1,0,Clerical,Europe,2,10000,0
27854,76,1-2 Miles,Partial College,M,1,S,1,0,Manual,Europe,2,10000,1
27855,76,0-1 Miles,Partial College,F,0,S,0,0,Manual,Europe,1,20000,0
27856,77,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,1,30000,1
27857,76,2-5 Miles,Partial College,F,0,S,1,0,Manual,Europe,2,10000,0
27858,75,2-5 Miles,Partial College,F,0,S,1,0,Manual,Europe,3,10000,0
27859,75,0-1 Miles,Partial College,M,1,M,0,0,Manual,Europe,1,20000,1
27860,37,2-5 Miles,Partial College,M,1,M,1,0,Manual,Pacific,0,10000,1
27861,38,1-2 Miles,Partial College,F,1,S,1,0,Manual,Pacific,0,10000,1
27862,38,2-5 Miles,Partial College,F,1,M,1,0,Manual,Pacific,0,10000,1
27863,37,0-1 Miles,Bachelors,F,0,M,0,0,Clerical,Pacific,0,20000,1
27864,37,0-1 Miles,Bachelors,M,1,S,0,0,Clerical,Pacific,0,20000,1
27865,40,0-1 Miles,High School,F,1,M,2,0,Manual,Pacific,0,10000,1
27866,40,0-1 Miles,High School,M,0,S,2,0,Manual,Pacific,0,10000,1
27867,41,0-1 Miles,High School,M,1,M,2,0,Manual,Pacific,0,10000,1
27868,41,1-2 Miles,High School,F,0,S,0,1,Manual,Pacific,1,10000,1
27869,41,2-5 Miles,High School,F,1,S,0,1,Manual,Pacific,1,10000,1
27870,38,2-5 Miles,High School,M,1,S,0,1,Manual,Pacific,1,10000,1
27871,39,1-2 Miles,High School,F,0,M,0,1,Manual,Pacific,1,10000,1
27872,39,0-1 Miles,Bachelors,M,1,S,0,0,Clerical,Pacific,0,20000,1
27873,39,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Pacific,0,20000,1
27874,39,0-1 Miles,Bachelors,M,1,S,0,0,Clerical,Pacific,0,20000,1
27875,40,2-5 Miles,High School,F,1,S,0,1,Manual,Pacific,1,10000,1
27876,40,1-2 Miles,High School,M,0,M,0,1,Manual,Pacific,1,10000,1
27877,41,0-1 Miles,Bachelors,F,0,S,0,0,Clerical,Pacific,0,20000,1
27878,40,0-1 Miles,Partial College,M,0,S,0,0,Manual,Pacific,0,20000,1
27879,40,0-1 Miles,Partial College,M,0,M,0,0,Manual,Pacific,0,20000,1
27880,74,0-1 Miles,Graduate Degree,M,0,S,0,0,Clerical,Europe,1,40000,1
27881,56,0-1 Miles,Partial College,M,0,S,0,1,Manual,Europe,1,20000,1
27882,56,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,4,30000,1
27883,56,0-1 Miles,Graduate Degree,M,1,S,0,0,Clerical,Europe,4,30000,1
27884,56,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,4,30000,1
27885,56,0-1 Miles,Graduate Degree,M,0,M,0,0,Clerical,Europe,3,30000,1
27886,57,2-5 Miles,High School,F,1,S,1,1,Manual,Europe,1,10000,0
27887,57,2-5 Miles,High School,M,0,S,1,1,Manual,Europe,1,10000,0
27888,57,2-5 Miles,High School,F,0,S,1,1,Manual,Europe,1,10000,0
27889,57,2-5 Miles,High School,F,0,S,1,1,Manual,Europe,1,10000,0
27890,57,0-1 Miles,Partial College,M,0,S,0,1,Manual,Europe,1,20000,1
27891,57,0-1 Miles,Partial College,M,0,M,0,1,Manual,Europe,1,20000,1
27892,57,0-1 Miles,Graduate Degree,F,0,M,0,0,Clerical,Europe,3,30000,1
27893,58,2-5 Miles,High School,M,0,S,1,1,Manual,Europe,1,10000,0
27894,58,2-5 Miles,Partial College,M,1,S,1,0,Manual,Europe,2,20000,1
27895,60,0-1 Miles,Partial College,M,0,S,1,0,Manual,Europe,2,20000,1
27896,57,0-1 Miles,Bachelors,M,1,M,0,0,Clerical,Europe,3,30000,1
27897,57,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,3,30000,1
27898,57,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,3,30000,1
27899,58,0-1 Miles,Bachelors,F,1,S,0,0,Clerical,Europe,0,30000,1
27900,58,0-1 Miles,Bachelors,F,1,S,0,0,Clerical,Europe,0,30000,1
27901,58,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,3,40000,1
27902,58,0-1 Miles,Graduate Degree,F,0,S,0,0,Clerical,Europe,3,40000,1
27903,47,1-2 Miles,High School,F,0,M,1,1,Manual,Europe,1,10000,0
27904,47,1-2 Miles,High School,M,0,M,1,1,Manual,Europe,1,10000,0
27905,47,0-1 Miles,High School,M,0,S,0,2,Manual,Europe,2,10000,0
27906,47,0-1 Miles,High School,M,1,M,0,2,Manual,Europe,2,10000,1
27907,47,2-5 Miles,Partial College,M,0,S,1,0,Manual,Europe,0,20000,1
27908,47,0-1 Miles,Partial College,F,0,S,1,0,Manual,Europe,0,20000,1
27909,47,2-5 Miles,Partial College,F,0,S,1,0,Manual,Europe,0,20000,1
27910,75,5-10 Miles,Bachelors,M,1,M,2,0,Management,Pacific,2,40000,1
27911,42,1-2 Miles,High School,M,0,S,2,0,Skilled Manual,North America,0,40000,0
27912,42,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,North America,0,40000,0
27913,41,5-10 Miles,Partial College,F,1,M,1,0,Skilled Manual,North America,0,40000,0
27914,43,5-10 Miles,Partial College,F,0,S,1,0,Skilled Manual,North America,0,50000,0
27915,43,1-2 Miles,Partial College,F,0,S,1,0,Skilled Manual,North America,0,50000,0
27916,44,5-10 Miles,Partial College,M,0,S,1,0,Skilled Manual,North America,0,50000,0
27917,44,5-10 Miles,Partial College,F,1,S,1,0,Skilled Manual,North America,0,60000,1
27918,45,5-10 Miles,Partial College,F,1,M,2,0,Skilled Manual,North America,0,70000,1
27919,45,5-10 Miles,Partial College,M,1,S,2,0,Skilled Manual,North America,0,70000,1
27920,45,5-10 Miles,Partial College,F,1,S,2,0,Skilled Manual,North America,0,70000,1
27921,64,2-5 Miles,Partial College,F,1,M,1,3,Professional,North America,4,70000,0
27922,64,2-5 Miles,Partial College,F,1,M,1,3,Professional,North America,4,70000,0
27923,59,5-10 Miles,Bachelors,M,0,S,4,3,Management,Europe,2,130000,0
27924,60,5-10 Miles,Partial College,M,0,S,2,4,Professional,Europe,2,130000,1
27925,61,0-1 Miles,High School,M,0,S,4,3,Professional,Europe,2,150000,0
27926,62,5-10 Miles,High School,M,1,S,4,3,Professional,Europe,2,100000,0
27927,61,5-10 Miles,Partial High School,M,0,M,4,4,Professional,Europe,3,120000,0
27928,61,5-10 Miles,High School,F,0,S,2,4,Professional,Europe,2,160000,1
27929,61,0-1 Miles,Partial College,M,0,S,4,3,Professional,Europe,3,170000,0
27930,62,10+ Miles,Partial College,M,1,S,4,4,Professional,Europe,3,110000,0
27931,62,10+ Miles,Partial College,F,1,M,4,4,Professional,Europe,3,110000,0
27932,62,5-10 Miles,Partial College,F,0,S,4,4,Professional,Europe,3,110000,0
27933,64,2-5 Miles,Partial College,F,0,S,2,1,Professional,Europe,3,80000,0
27934,73,2-5 Miles,High School,F,0,M,2,1,Professional,Europe,5,70000,0
27935,72,10+ Miles,Partial High School,M,1,M,3,1,Skilled Manual,Europe,3,60000,0
27936,72,2-5 Miles,Partial High School,M,0,M,4,1,Skilled Manual,Europe,3,60000,0
27937,72,2-5 Miles,Partial College,F,0,S,2,0,Professional,Europe,5,90000,1
27938,72,5-10 Miles,Bachelors,M,0,S,4,4,Management,Europe,4,130000,0
27939,72,5-10 Miles,Partial College,M,0,M,4,4,Professional,Europe,4,130000,0
27940,71,5-10 Miles,Partial College,M,0,S,4,4,Professional,Europe,4,130000,0
27941,64,2-5 Miles,Partial College,F,1,M,2,2,Professional,Europe,4,80000,0
27942,63,2-5 Miles,High School,M,0,S,1,2,Professional,Europe,4,90000,0
27943,63,5-10 Miles,Partial High School,F,0,S,2,5,Professional,Europe,2,120000,1
27944,63,5-10 Miles,Partial High School,M,0,S,2,5,Professional,Europe,2,120000,1
27945,63,0-1 Miles,High School,F,0,S,1,5,Professional,Europe,4,130000,0
27946,63,10+ Miles,High School,F,0,M,4,4,Professional,Europe,0,170000,1
27947,64,10+ Miles,Partial College,F,0,S,2,5,Professional,Europe,2,110000,0
27948,64,10+ Miles,Bachelors,M,1,M,2,5,Management,Europe,2,120000,1
27949,65,0-1 Miles,Bachelors,M,0,S,3,5,Management,Europe,0,170000,1
27950,65,10+ Miles,Partial College,M,1,M,2,1,Professional,Europe,4,80000,0
27951,65,2-5 Miles,Partial College,M,0,S,2,1,Professional,Europe,4,80000,1
27952,65,2-5 Miles,High School,M,0,M,2,1,Professional,Europe,4,90000,1
27953,65,0-1 Miles,Partial College,F,1,M,2,5,Professional,Europe,4,160000,1
27954,66,2-5 Miles,High School,F,0,S,3,1,Professional,Europe,4,80000,0
27955,66,10+ Miles,High School,M,0,M,3,5,Professional,Europe,4,130000,0
27956,66,0-1 Miles,High School,M,1,M,3,5,Professional,Europe,4,130000,1
27957,67,10+ Miles,High School,F,0,S,3,5,Professional,Europe,4,130000,0
27958,66,10+ Miles,Bachelors,M,0,S,3,5,Management,Europe,4,150000,0
27959,67,10+ Miles,Partial College,M,0,S,2,5,Management,Europe,4,110000,0
27960,67,10+ Miles,Partial College,M,1,M,2,5,Management,Europe,4,110000,0
27961,68,10+ Miles,Partial High School,M,1,M,3,1,Skilled Manual,Europe,5,70000,0
27962,68,10+ Miles,High School,F,1,S,3,1,Management,Europe,5,80000,0
27963,68,10+ Miles,Partial College,F,1,M,3,5,Management,Europe,4,120000,0
27964,68,10+ Miles,High School,F,0,S,4,5,Management,Europe,3,150000,0
27965,68,0-1 Miles,High School,F,0,S,4,5,Management,Europe,4,160000,1
27966,70,10+ Miles,High School,F,1,S,4,1,Management,Europe,5,80000,0
27967,70,10+ Miles,Partial High School,F,0,S,4,5,Professional,Europe,5,170000,1
27968,41,10+ Miles,Bachelors,M,1,M,3,0,Professional,Pacific,0,70000,0
27969,41,10+ Miles,Bachelors,M,1,M,2,0,Professional,Pacific,0,80000,1
27970,42,10+ Miles,Bachelors,M,1,M,2,0,Professional,Pacific,0,80000,0
27971,44,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,80000,0
27972,44,10+ Miles,Bachelors,M,1,M,3,0,Professional,Pacific,0,90000,0
27973,44,10+ Miles,High School,M,1,M,2,5,Management,Pacific,0,100000,1
27974,44,0-1 Miles,High School,M,1,S,4,5,Management,Pacific,2,160000,1
27975,45,10+ Miles,Bachelors,M,1,S,3,0,Professional,Pacific,0,90000,0
27976,45,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,90000,0
27977,45,10+ Miles,High School,M,0,S,3,5,Management,Pacific,0,100000,1
27978,46,10+ Miles,Bachelors,F,1,S,4,0,Professional,Pacific,0,80000,0
27979,46,10+ Miles,Bachelors,M,1,M,4,0,Professional,Pacific,0,80000,0
27980,46,10+ Miles,Bachelors,F,0,M,4,0,Professional,Pacific,0,80000,0
27981,47,10+ Miles,Bachelors,F,0,S,4,0,Professional,Pacific,0,80000,0
27982,45,10+ Miles,Partial High School,M,0,S,4,5,Professional,Pacific,0,120000,1
27983,46,10+ Miles,High School,M,0,S,3,5,Management,Pacific,0,100000,1
27984,47,10+ Miles,High School,F,1,S,4,5,Management,Pacific,0,100000,1
27985,47,10+ Miles,Partial High School,F,0,S,4,5,Professional,Pacific,0,100000,1
27986,47,10+ Miles,High School,M,0,S,4,5,Management,Pacific,0,110000,1
27987,47,10+ Miles,High School,M,0,S,4,5,Management,Pacific,0,110000,1
27988,68,5-10 Miles,High School,M,1,M,2,0,Professional,North America,4,40000,0
27989,70,5-10 Miles,High School,M,1,M,2,0,Professional,North America,4,30000,0
27990,69,5-10 Miles,High School,F,1,S,2,0,Professional,North America,4,30000,0
27991,69,1-2 Miles,High School,F,0,M,2,0,Professional,North America,4,30000,0
27992,69,5-10 Miles,High School,M,1,S,2,0,Professional,North America,4,30000,0
